Country ISO3,Country Name,Indicator Id,Indicator,Subindicator Type,2010,2017,2018,2020
KOR,"Korea, Rep.",40967,Probability of Survival to Age 5,Probability,0.995871067047119,0.9967,0.996707856655121,0.9968082308769229
KOR,"Korea, Rep.",40968,"Probability of Survival to Age 5, Female",Probability,0.996193766593933,0.997,0.996970176696777,0.997062087059021
KOR,"Korea, Rep.",40969,"Probability of Survival to Age 5, Male",Probability,0.9955652952194209,0.9965,0.99645870923996,0.996566295623779
KSV,Kosovo,40884,Survival Rate from Age 15-60,Ratio,,0.906,,
KSV,Kosovo,40885,"Survival Rate from Age 15-60, Female",Ratio,,0.934,,
KSV,Kosovo,40886,"Survival Rate from Age 15-60, Male",Ratio,,0.878,,
KSV,Kosovo,40887,Human Capital Index (HCI) (scale 0-1),Score,,0.56,,
KSV,Kosovo,40888,"Human Capital Index (HCI), Female (scale 0-1)",Score,,0.575,,
KSV,Kosovo,40889,"Human Capital Index (HCI), Lower Bound (scale 0-1)",Score,,0.551,,
KSV,Kosovo,40890,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",Score,,0.566,,
KSV,Kosovo,40891,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",Score,,0.535,,
KSV,Kosovo,40892,"Human Capital Index (HCI), Male (scale 0-1)",Score,,0.546,,
KSV,Kosovo,40893,"Human Capital Index (HCI), Upper Bound (scale 0-1)",Score,,0.568,,
KSV,Kosovo,40894,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",Score,,0.583,,
KSV,Kosovo,40895,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",Score,,0.556,,
KSV,Kosovo,40958,Expected Years of School,Years,,12.85,,
KSV,Kosovo,40959,"Expected Years of School, Female",Years,,12.74,,
KSV,Kosovo,40960,"Expected Years of School, Male",Years,,12.95,,
KSV,Kosovo,40961,Harmonized Test Scores,Score,,375,,
KSV,Kosovo,40962,"Harmonized Test Scores, Female",Score,,381,,
KSV,Kosovo,40963,"Harmonized Test Scores, Male",Score,,369,,
KSV,Kosovo,40964,Learning-Adjusted Years of School,Years,,7.7,,
KSV,Kosovo,40965,"Learning-Adjusted Years of School, Female",Years,,7.77,,
KSV,Kosovo,40966,"Learning-Adjusted Years of School, Male",Years,,7.64,,
KSV,Kosovo,40967,Probability of Survival to Age 5,Probability,,0.985,,
KSV,Kosovo,40968,"Probability of Survival to Age 5, Female",Probability,,0.988,,
KSV,Kosovo,40969,"Probability of Survival to Age 5, Male",Probability,,0.983,,
KWT,Kuwait,40884,Survival Rate from Age 15-60,Ratio,0.927901148796082,0.9225,0.940710186958313,0.9419627189636229
KWT,Kuwait,40885,"Survival Rate from Age 15-60, Female",Ratio,0.947283685207367,0.9442,0.9582393765449521,0.9595214128494259
KWT,Kuwait,40886,"Survival Rate from Age 15-60, Male",Ratio,0.9161052703857421,0.9082,0.9301481842994691,0.9314934015274051
KWT,Kuwait,40887,Human Capital Index (HCI) (scale 0-1),Score,0.571714520454407,0.5760000000000001,0.5642602443695071,0.562588036060333
KWT,Kuwait,40888,"Human Capital Index (HCI), Female (scale 0-1)",Score,0.6043479442596441,0.599,0.592418909072876,0.5964338779449461
KWT,Kuwait,40889,"Human Capital Index (HCI), Lower Bound (scale 0-1)",Score,0.5625644326210021,0.5589999999999999,0.554607927799225,0.552965342998505
KWT,Kuwait,40890,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",Score,0.5932497382164,0.578,0.581249475479126,0.5850563645362851
KWT,Kuwait,40891,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",Score,0.528082430362701,0.514,0.527766287326813,0.5223930478096009
KWT,Kuwait,40892,"Human Capital Index (HCI), Male (scale 0-1)",Score,0.5409128665924071,0.539,0.540609121322632,0.534937918186188
KWT,Kuwait,40893,"Human Capital Index (HCI), Upper Bound (scale 0-1)",Score,0.5810180902481079,0.5920000000000001,0.573898792266846,
KWT,Kuwait,40894,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",Score,0.61573851108551,0.618,0.603709280490875,0.607929825782776
KWT,Kuwait,40895,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",Score,0.553401589393616,0.563,0.5534637570381159,0.547478795051575
KWT,Kuwait,40896,Fraction of Children Under 5 Not Stunted,%,,0.951,,
KWT,Kuwait,40958,Expected Years of School,Years,12.6550998687744,12.44,12.115354537963901,12.0337619781494
KWT,Kuwait,40959,"Expected Years of School, Female",Years,12.770113945007301,12.79,12.402833938598599,12.5151519775391
KWT,Kuwait,40960,"Expected Years of School, Male",Years,12.5507097244263,12.11,11.8493204116821,11.6022529602051
KWT,Kuwait,40961,Harmonized Test Scores,Score,381.7587890625,383,383.402221679688,383.402221679688
KWT,Kuwait,40962,"Harmonized Test Scores, Female",Score,403.987548828125,398,397.534423828125,397.534423828125
KWT,Kuwait,40963,"Harmonized Test Scores, Male",Score,355.790283203125,369,368.772827148438,368.772827148438
KWT,Kuwait,40964,Learning-Adjusted Years of School,Years,7.72991275787354,7.63,7.432085990905759,7.382033824920651
KWT,Kuwait,40965,"Learning-Adjusted Years of School, Female",Years,8.25434684753418,8.14,7.8888850212097195,7.96032571792603
KWT,Kuwait,40966,"Learning-Adjusted Years of School, Male",Years,7.144673347473151,7.14,6.99153184890747,6.8457527160644505
KWT,Kuwait,40967,Probability of Survival to Age 5,Probability,0.9896118640899659,0.9919,0.991930544376373,0.9921473860740658
KWT,Kuwait,40968,"Probability of Survival to Age 5, Female",Probability,0.9905056357383729,0.9925,0.9926364421844479,0.9928371906280521
KWT,Kuwait,40969,"Probability of Survival to Age 5, Male",Probability,0.9887592196464542,0.9913,0.9912563562393192,0.991492629051209
LAO,Lao PDR,40884,Survival Rate from Age 15-60,Ratio,0.782845854759216,0.8125,0.8150905966758729,0.8217880129814151
LAO,Lao PDR,40885,"Survival Rate from Age 15-60, Female",Ratio,0.808882236480713,0.8344,0.8398534655570981,0.8466517329216
LAO,Lao PDR,40886,"Survival Rate from Age 15-60, Male",Ratio,0.7566597461700441,0.79,0.7911735773086551,0.797645449638367
LAO,Lao PDR,40887,Human Capital Index (HCI) (scale 0-1),Score,,0.452,0.4568154215812679,0.45666533708572404
LAO,Lao PDR,40888,"Human Capital Index (HCI), Female (scale 0-1)",Score,,0.462,0.46517348289489796,0.46530300378799394
LAO,Lao PDR,40889,"Human Capital Index (HCI), Lower Bound (scale 0-1)",Score,,0.433,0.441906303167343,0.44141775369644204
LAO,Lao PDR,40890,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",Score,,0.44299999999999995,0.449389308691025,0.4493512213230129
LAO,Lao PDR,40891,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",Score,,0.418,0.431806832551956,0.431049793958664
LAO,Lao PDR,40892,"Human Capital Index (HCI), Male (scale 0-1)",Score,,0.44,0.44876500964164706,0.448288291692734
LAO,Lao PDR,40893,"Human Capital Index (HCI), Upper Bound (scale 0-1)",Score,,0.46799999999999997,0.47047367691993697,0.470381379127502
LAO,Lao PDR,40894,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",Score,,0.47700000000000004,0.47953361272811895,0.47969144582748396
LAO,Lao PDR,40895,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",Score,,0.457,0.46454790234565707,0.46416947245597795
LAO,Lao PDR,40896,Fraction of Children Under 5 Not Stunted,%,0.558205008506775,0.6698,0.669367790222168,0.669367790222168
LAO,Lao PDR,40897,"Fraction of Children Under 5 Not Stunted, Female",%,0.574038207530975,,0.679095804691315,0.679095804691315
LAO,Lao PDR,40898,"Fraction of Children Under 5 Not Stunted, Male",%,0.542665898799896,,0.660125195980072,0.660125195980072
LAO,Lao PDR,40958,Expected Years of School,Years,,10.84,10.711565017700199,10.614652633667001
LAO,Lao PDR,40959,"Expected Years of School, Female",Years,,10.76,10.617103576660199,10.5376472473144
LAO,Lao PDR,40960,"Expected Years of School, Male",Years,,10.93,10.805242538452198,10.6911277770996
LAO,Lao PDR,40961,Harmonized Test Scores,Score,,368,368.14208984375,368.14208984375
LAO,Lao PDR,40962,"Harmonized Test Scores, Female",Score,,374,373.618041992188,373.618041992188
LAO,Lao PDR,40963,"Harmonized Test Scores, Male",Score,,363,362.568908691406,362.568908691406
LAO,Lao PDR,40964,Learning-Adjusted Years of School,Years,,6.39,6.3094048500061,6.25232076644897
LAO,Lao PDR,40965,"Learning-Adjusted Years of School, Female",Years,,6.43,6.34678649902344,6.29928827285767
LAO,Lao PDR,40966,"Learning-Adjusted Years of School, Male",Years,,6.34,6.2682318687439,6.20203304290771
LAO,Lao PDR,40967,Probability of Survival to Age 5,Probability,0.9319054484367371,0.9366,0.9507138729095459,0.952666699886322
LAO,Lao PDR,40968,"Probability of Survival to Age 5, Female",Probability,0.9381763935089108,0.9423,0.9558338522911071,0.957612752914429
LAO,Lao PDR,40969,"Probability of Survival to Age 5, Male",Probability,0.9259714484214779,0.9311,0.945899307727814,0.947907388210297
LBN,Lebanon,40884,Survival Rate from Age 15-60,Ratio,0.930014431476593,0.9409,0.93309223651886,0.934591948986053
LBN,Lebanon,40885,"Survival Rate from Age 15-60, Female",Ratio,0.9429539442062379,0.9514,0.946175456047058,0.9471477270126339
LBN,Lebanon,40886,"Survival Rate from Age 15-60, Male",Ratio,0.918422698974609,0.9328,0.9229251742362979,0.9246642589569091
LBN,Lebanon,40887,Human Capital Index (HCI) (scale 0-1),Score,,0.5379999999999999,0.5246359705924989,0.5151255130767821
LBN,Lebanon,40888,"Human Capital Index (HCI), Female (scale 0-1)",Score,,0.537,,
LBN,Lebanon,40889,"Human Capital Index (HCI), Lower Bound (scale 0-1)",Score,,0.525,0.5142526626586911,0.5049667954444891
LBN,Lebanon,40890,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",Score,,0.525,,
LBN,Lebanon,40891,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",Score,,0.525,,
LBN,Lebanon,40892,"Human Capital Index (HCI), Male (scale 0-1)",Score,,0.54,,
LBN,Lebanon,40893,"Human Capital Index (HCI), Upper Bound (scale 0-1)",Score,,0.5489999999999999,0.533736407756805,0.523942470550537
LBN,Lebanon,40894,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",Score,,0.5479999999999999,,
LBN,Lebanon,40895,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",Score,,0.5539999999999999,,
LBN,Lebanon,40958,Expected Years of School,Years,,10.54,10.1555166244507,10.1555166244507
LBN,Lebanon,40959,"Expected Years of School, Female",Years,,10.36,,
LBN,Lebanon,40960,"Expected Years of School, Male",Years,,10.73,,
LBN,Lebanon,40961,Harmonized Test Scores,Score,427.671875,405,404.930328369141,389.889038085938
LBN,Lebanon,40962,"Harmonized Test Scores, Female",Score,424.017028808594,405,405.006408691406,394.908630371094
LBN,Lebanon,40963,"Harmonized Test Scores, Male",Score,432.115905761719,405,404.848693847656,384.041687011719
LBN,Lebanon,40964,Learning-Adjusted Years of School,Years,,6.83,6.57964277267456,6.33523941040039
LBN,Lebanon,40965,"Learning-Adjusted Years of School, Female",Years,,6.71,,
LBN,Lebanon,40966,"Learning-Adjusted Years of School, Male",Years,,6.95,,
LBN,Lebanon,40967,Probability of Survival to Age 5,Probability,0.9897742867469791,0.9922,0.9922851324081421,0.992562294006348
LBN,Lebanon,40968,"Probability of Survival to Age 5, Female",Probability,0.9903026819229129,0.9926,0.9926528930664059,0.9928796887397769
LBN,Lebanon,40969,"Probability of Survival to Age 5, Male",Probability,0.989266395568848,0.9918,0.991924285888672,0.9922257065773009
LBR,Liberia,40884,Survival Rate from Age 15-60,Ratio,0.732658684253693,0.7706,0.769925713539124,0.775718450546265
LBR,Liberia,40885,"Survival Rate from Age 15-60, Female",Ratio,0.7516029477119449,0.7902,0.78985720872879,0.795982480049133
LBR,Liberia,40886,"Survival Rate from Age 15-60, Male",Ratio,0.7130549550056461,0.7505,0.74971330165863,0.7553222179412841
LBR,Liberia,40887,Human Capital Index (HCI) (scale 0-1),Score,,0.319,0.31757023930549605,0.319014221429825
LBR,Liberia,40888,"Human Capital Index (HCI), Female (scale 0-1)",Score,,0.325,0.32233160734176597,0.323783546686172
LBR,Liberia,40889,"Human Capital Index (HCI), Lower Bound (scale 0-1)",Score,,0.305,0.302633166313171,0.303157895803451
LBR,Liberia,40890,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",Score,,0.305,0.306718498468399,0.30751103162765503
LBR,Liberia,40891,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",Score,,0.292,0.29525658488273604,0.295628994703293
LBR,Liberia,40892,"Human Capital Index (HCI), Male (scale 0-1)",Score,,0.314,0.312901794910431,0.31435433030128496
LBR,Liberia,40893,"Human Capital Index (HCI), Upper Bound (scale 0-1)",Score,,0.331,0.32980060577392606,0.331662684679031
LBR,Liberia,40894,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",Score,,0.331,0.33525520563125605,0.33703929185867304
LBR,Liberia,40895,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",Score,,0.32,0.327470898628235,0.32943069934845
LBR,Liberia,40896,Fraction of Children Under 5 Not Stunted,%,0.6098954081535339,0.679,0.6986395120620731,0.6986395120620731
LBR,Liberia,40897,"Fraction of Children Under 5 Not Stunted, Female",%,0.6407257318496701,0.7040000000000001,0.7198175191879269,0.7198175191879269
LBR,Liberia,40898,"Fraction of Children Under 5 Not Stunted, Male",%,0.5806158781051639,0.653,0.6769921779632572,0.6769921779632572
LBR,Liberia,40958,Expected Years of School,Years,,4.41,4.15698862075806,4.15698862075806
LBR,Liberia,40959,"Expected Years of School, Female",Years,,4.44,4.1660737991333,4.1660737991333
LBR,Liberia,40960,"Expected Years of School, Male",Years,,4.37,4.1481204032897905,4.1481204032897905
LBR,Liberia,40961,Harmonized Test Scores,Score,,332,331.745941162109,331.745941162109
LBR,Liberia,40962,"Harmonized Test Scores, Female",Score,,328,327.646362304688,327.646362304688
LBR,Liberia,40963,"Harmonized Test Scores, Male",Score,,335,335.384735107422,335.384735107422
LBR,Liberia,40964,Learning-Adjusted Years of School,Years,,2.34,2.2065024375915496,2.2065024375915496
LBR,Liberia,40965,"Learning-Adjusted Years of School, Female",Years,,2.33,2.18399834632873,2.18399834632873
LBR,Liberia,40966,"Learning-Adjusted Years of School, Male",Years,,2.35,2.2259459495544403,2.2259459495544403
LBR,Liberia,40967,Probability of Survival to Age 5,Probability,0.9033263921737671,0.9253,0.926608324050903,0.929063260555267
LBR,Liberia,40968,"Probability of Survival to Age 5, Female",Probability,0.9101016521453861,0.9309999999999999,0.9326549172401429,0.934984862804413
LBR,Liberia,40969,"Probability of Survival to Age 5, Male",Probability,0.89682674407959,0.9198,0.9210523366928101,0.9236354827880859
LCA,St. Lucia,40884,Survival Rate from Age 15-60,Ratio,0.8618479371070858,,0.8630889058113101,0.865446269512177
LCA,St. Lucia,40885,"Survival Rate from Age 15-60, Female",Ratio,0.9007194638252259,,0.901768684387207,0.9038571119308471
LCA,St. Lucia,40886,"Survival Rate from Age 15-60, Male",Ratio,0.823418259620667,,0.8240273594856259,0.826528787612915
LCA,St. Lucia,40887,Human Capital Index (HCI) (scale 0-1),Score,,,0.588586747646332,0.602564752101898
LCA,St. Lucia,40888,"Human Capital Index (HCI), Female (scale 0-1)",Score,,,0.616230547428131,0.6270762085914611
LCA,St. Lucia,40889,"Human Capital Index (HCI), Lower Bound (scale 0-1)",Score,,,0.574645817279816,0.587717175483704
LCA,St. Lucia,40890,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",Score,,,0.601185142993927,0.611023426055908
LCA,St. Lucia,40891,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",Score,,,0.5437299013137821,0.559558689594269
LCA,St. Lucia,40892,"Human Capital Index (HCI), Male (scale 0-1)",Score,,,0.562362730503082,0.5791783928871149
LCA,St. Lucia,40893,"Human Capital Index (HCI), Upper Bound (scale 0-1)",Score,,,0.60040420293808,0.615442216396332
LCA,St. Lucia,40894,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",Score,,,0.6282963156700129,0.641980469226837
LCA,St. Lucia,40895,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",Score,,,0.576477408409119,0.595557928085327
LCA,St. Lucia,40896,Fraction of Children Under 5 Not Stunted,%,,,0.9751468896865841,0.9751468896865841
LCA,St. Lucia,40897,"Fraction of Children Under 5 Not Stunted, Female",%,,,0.9899421334266659,0.9899421334266659
LCA,St. Lucia,40898,"Fraction of Children Under 5 Not Stunted, Male",%,,,0.9599359631538391,0.9599359631538391
LCA,St. Lucia,40958,Expected Years of School,Years,,,12.6721038818359,12.6871833801269
LCA,St. Lucia,40959,"Expected Years of School, Female",Years,,,12.8836574554443,12.8608236312866
LCA,St. Lucia,40960,"Expected Years of School, Male",Years,,,12.4653606414795,12.5194253921509
LCA,St. Lucia,40961,Harmonized Test Scores,Score,,,404.52444458007795,417.760650634766
LCA,St. Lucia,40962,"Harmonized Test Scores, Female",Score,,,415.406097412109,426.097991943359
LCA,St. Lucia,40963,"Harmonized Test Scores, Male",Score,,,393.380218505859,409.266906738281
LCA,St. Lucia,40964,Learning-Adjusted Years of School,Years,,,8.20188140869141,8.4803295135498
LCA,St. Lucia,40965,"Learning-Adjusted Years of School, Female",Years,,,8.56311988830566,8.76795387268066
LCA,St. Lucia,40966,"Learning-Adjusted Years of School, Male",Years,,,7.84580230712891,8.19805812835693
LCA,St. Lucia,40967,Probability of Survival to Age 5,Probability,0.9813804030418399,,0.9829625487327579,0.9833810329437259
LCA,St. Lucia,40968,"Probability of Survival to Age 5, Female",Probability,0.9832718968391422,,0.9847406148910519,0.9851135015487671
LCA,St. Lucia,40969,"Probability of Survival to Age 5, Male",Probability,0.9795908927917479,,0.981289446353912,0.981747329235077
LKA,Sri Lanka,40884,Survival Rate from Age 15-60,Ratio,0.880235314369202,0.868,0.895721435546875,0.898495495319366
LKA,Sri Lanka,40885,"Survival Rate from Age 15-60, Female",Ratio,0.9333099126815799,0.9282,0.9431785941123959,0.944690465927124
LKA,Sri Lanka,40886,"Survival Rate from Age 15-60, Male",Ratio,0.8263840675354001,0.8067,0.8468745946884159,0.85080623626709
LKA,Sri Lanka,40887,Human Capital Index (HCI) (scale 0-1),Score,,0.584,0.59337055683136,0.5983242988586429
LKA,Sri Lanka,40889,"Human Capital Index (HCI), Lower Bound (scale 0-1)",Score,,0.574,0.58744078874588,0.59227728843689
LKA,Sri Lanka,40893,"Human Capital Index (HCI), Upper Bound (scale 0-1)",Score,,0.593,0.599148750305176,0.604202330112457
LKA,Sri Lanka,40896,Fraction of Children Under 5 Not Stunted,%,0.8079999685287479,0.8270000000000001,0.8270000219345089,0.8270000219345089
LKA,Sri Lanka,40897,"Fraction of Children Under 5 Not Stunted, Female",%,0.809965789318085,0.8340000000000001,0.8287712931633,0.8287712931633
